City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
340,Rudnogorsk,57.2639,103.7519,22.57,96,100,5.44,RU,2021-12-02 18:35:33,light snow
341,Tilichiki,60.4667,166.1,33.55,95,100,17.96,RU,2021-12-02 18:33:12,light rain
342,Clyde River,70.4692,-68.5914,3.43,85,100,0.0,CA,2021-12-02 18:35:34,overcast clouds
343,College,64.8569,-147.8028,-5.71,77,75,0.0,US,2021-12-02 18:35:34,light snow
344,Necochea,-38.5473,-58.7368,81.03,41,30,18.97,AR,2021-12-02 18:35:35,scattered clouds
345,Ende,-8.8432,121.6623,78.85,83,100,1.79,ID,2021-12-02 18:35:35,overcast clouds
346,Mehamn,71.0357,27.8492,32.18,86,20,3.44,NO,2021-12-02 18:35:35,light snow
347,Sapa,5.1544,120.3241,79.61,81,99,4.74,PH,2021-12-02 18:35:36,overcast clouds
348,Barra Do Garcas,-15.89,-52.2567,82.98,83,75,0.0,BR,2021-12-02 18:35:36,heavy intensity rain
349,Strelka,58.0728,93.0344,22.5,87,100,5.61,RU,2021-12-02 18:35:37,overcast clouds
350,Wencheng,33.0559,113.7978,43.23,33,0,6.67,CN,2021-12-02 18:35:37,clear sky
351,Kutum,14.2,24.6667,67.48,25,0,11.43,SD,2021-12-02 18:35:37,clear sky
352,Arraial Do Cabo,-22.9661,-42.0278,82.36,69,20,12.66,BR,2021-12-02 18:35:38,few clouds
353,Beian,63.6559,9.5683,21.0,79,20,9.22,NO,2021-12-02 18:35:38,few clouds
354,Fort Dodge,42.4975,-94.168,55.74,46,1,5.75,US,2021-12-02 18:35:39,clear sky
355,Makakilo City,21.3469,-158.0858,78.62,78,20,3.44,US,2021-12-02 18:35:39,few clouds
356,Namwala,-15.7504,26.4384,82.98,24,5,8.95,ZM,2021-12-02 18:35:40,clear sky
357,San Rafael,-34.6177,-68.3301,76.71,49,90,1.34,AR,2021-12-02 18:34:11,overcast clouds
358,Georgiyevka,43.0369,74.7114,51.84,40,0,15.66,KZ,2021-12-02 18:35:41,clear sky
359,Naze,28.3667,129.4833,55.94,72,6,10.78,JP,2021-12-02 18:35:41,clear sky
360,Paamiut,61.994,-49.6678,24.93,85,100,3.4,GL,2021-12-02 18:35:42,light snow
361,Elko,41.0002,-115.5012,35.62,35,5,4.99,US,2021-12-02 18:35:42,clear sky
362,Mackay,-21.15,149.2,78.04,94,75,5.75,AU,2021-12-02 18:35:19,broken clouds
363,Port Blair,11.6667,92.75,79.45,85,85,20.98,IN,2021-12-02 18:36:43,overcast clouds
364,Turukhansk,65.8167,87.9833,16.63,96,100,17.47,RU,2021-12-02 18:36:43,snow
365,Batagay,67.6333,134.6333,-44.81,100,100,0.69,RU,2021-12-02 18:36:44,overcast clouds
366,Resistencia,-27.4606,-58.9839,89.1,44,0,13.8,AR,2021-12-02 18:36:44,clear sky
367,Felanitx,39.4696,3.1483,48.0,81,88,2.24,ES,2021-12-02 18:36:45,overcast clouds
368,Najran,17.4924,44.1277,61.45,24,0,1.07,SA,2021-12-02 18:33:57,clear sky
369,Airai,-8.9266,125.4092,61.75,77,100,2.53,TL,2021-12-02 18:36:46,light rain
370,Tyukhtet,56.5389,89.3011,22.77,76,100,8.03,RU,2021-12-02 18:36:46,overcast clouds
371,Anloga,5.7947,0.8973,84.42,78,9,11.41,GH,2021-12-02 18:36:47,clear sky
372,Villarrobledo,39.2699,-2.6012,43.29,60,6,15.08,ES,2021-12-02 18:36:47,clear sky
373,Chapais,49.7834,-74.8492,24.58,97,100,9.42,CA,2021-12-02 18:36:47,snow
374,Xining,36.6167,101.7667,24.94,40,100,3.56,CN,2021-12-02 18:36:48,overcast clouds
375,Gao,16.6362,1.637,79.54,12,4,8.48,ML,2021-12-02 18:36:48,clear sky
376,Okha,53.5739,142.9478,11.19,83,97,21.39,RU,2021-12-02 18:36:49,overcast clouds
377,Pecos,31.4229,-103.4932,74.23,27,1,3.44,US,2021-12-02 18:36:49,clear sky
378,Mount Isa,-20.7333,139.5,83.97,24,7,3.44,AU,2021-12-02 18:36:50,light rain
379,Teguldet,57.3064,88.1667,25.93,72,100,10.4,RU,2021-12-02 18:36:50,overcast clouds
380,Faya,18.3851,42.4509,59.11,47,0,3.22,SA,2021-12-02 18:36:51,clear sky
381,Roma,43.2128,-75.4557,51.85,88,90,10.36,US,2021-12-02 18:36:51,overcast clouds
382,Nouadhibou,20.931,-17.0347,73.38,43,100,12.66,MR,2021-12-02 18:36:52,sand
383,Marienburg,54.0359,19.0266,35.96,90,100,16.51,PL,2021-12-02 18:36:52,overcast clouds
384,Flinders,-34.5833,150.8552,65.21,88,6,6.24,AU,2021-12-02 18:36:53,clear sky
385,Xinqing,48.2333,129.5,-4.86,99,84,4.03,CN,2021-12-02 18:36:53,broken clouds
386,Goundam,16.4145,-3.6708,84.11,12,39,5.01,ML,2021-12-02 18:36:54,scattered clouds
387,La Primavera,5.4906,-70.4092,83.57,64,100,9.42,CO,2021-12-02 18:36:54,overcast clouds
388,Chokurdakh,70.6333,147.9167,-33.47,99,98,7.92,RU,2021-12-02 18:35:10,overcast clouds
389,Cervo,43.6702,-7.4101,50.97,78,97,10.0,ES,2021-12-02 18:36:55,overcast clouds
390,Grabovo,53.3875,45.064,28.53,34,100,12.5,RU,2021-12-02 18:36:55,overcast clouds
391,Zhezkazgan,47.8043,67.7144,36.34,88,100,8.86,KZ,2021-12-02 18:36:56,moderate rain
392,Ucluelet,48.9329,-125.5528,45.09,80,100,1.99,CA,2021-12-02 18:36:56,overcast clouds
393,Fort Nelson,58.8053,-122.7002,-0.81,71,75,5.75,CA,2021-12-02 18:36:57,broken clouds
394,Chibombo,-14.6569,28.0706,74.82,43,30,5.19,ZM,2021-12-02 18:36:57,scattered clouds
395,Morgan City,29.6994,-91.2068,75.99,68,1,0.0,US,2021-12-02 18:36:57,clear sky
396,Nagua,19.3832,-69.8474,85.44,83,40,17.27,DO,2021-12-02 18:36:58,scattered clouds
397,Florence,43.7667,11.25,47.37,95,75,2.3,IT,2021-12-02 18:36:58,broken clouds
398,Portoferraio,42.8115,10.3146,56.97,71,75,5.75,IT,2021-12-02 18:36:59,broken clouds
399,Pescara,42.3333,13.95,49.71,89,100,7.58,IT,2021-12-02 18:36:59,moderate rain
400,Bethel,41.3712,-73.414,56.59,70,40,1.99,US,2021-12-02 18:32:50,scattered clouds
401,Tecoanapa,16.5167,-98.75,84.36,63,8,9.31,MX,2021-12-02 18:37:00,clear sky
402,Tabou,4.423,-7.3528,79.86,83,12,6.67,CI,2021-12-02 18:37:01,few clouds
403,Puerto Quijarro,-17.7833,-57.7667,91.83,50,100,4.38,BO,2021-12-02 18:37:01,light rain
404,Rorvik,64.8621,11.2373,3.18,66,13,8.41,NO,2021-12-02 18:37:02,few clouds
405,Palana,59.1167,159.9667,25.18,92,96,6.58,RU,2021-12-02 18:33:12,overcast clouds
406,Vanavara,60.34,102.2797,7.68,96,100,3.44,RU,2021-12-02 18:37:02,light snow
407,Cidreira,-30.1811,-50.2056,68.85,67,97,11.25,BR,2021-12-02 18:36:29,overcast clouds
408,Inhapi,-9.2214,-37.7486,98.76,29,100,6.69,BR,2021-12-02 18:34:05,light rain
409,Comodoro Rivadavia,-45.8667,-67.5,64.26,25,40,14.97,AR,2021-12-02 18:35:17,scattered clouds
410,Ferkessedougou,9.6,-5.2,85.53,21,5,4.76,CI,2021-12-02 18:38:03,clear sky
411,Rio Grande,-32.035,-52.0986,77.11,63,18,12.84,BR,2021-12-02 18:38:04,few clouds
412,Ternate,0.8,127.4,81.32,82,100,7.87,ID,2021-12-02 18:38:04,moderate rain
413,Samarai,-10.6167,150.6667,81.81,81,100,5.59,PG,2021-12-02 18:38:05,overcast clouds
414,Manono,-7.3,27.4167,71.73,85,100,2.82,CD,2021-12-02 18:38:05,overcast clouds
415,Kandrian,-6.2167,149.55,78.39,88,55,6.76,PG,2021-12-02 18:38:06,broken clouds
416,Abha,18.2164,42.5053,58.82,88,0,0.0,SA,2021-12-02 18:38:06,clear sky
417,Camacha,33.0833,-16.3333,62.02,59,40,14.97,PT,2021-12-02 18:38:07,scattered clouds
418,Sibolga,1.7427,98.7792,75.85,88,100,2.57,ID,2021-12-02 18:38:07,overcast clouds
419,Korla,41.7597,86.1469,23.83,53,0,3.42,CN,2021-12-02 18:36:26,clear sky
420,Soyo,-6.1349,12.3689,80.65,89,99,7.78,AO,2021-12-02 18:38:08,overcast clouds
421,Kilimatinde,-5.85,34.95,75.54,51,47,8.81,TZ,2021-12-02 18:38:08,scattered clouds
422,Kiama,-34.6833,150.8667,65.37,91,6,6.38,AU,2021-12-02 18:38:09,clear sky
423,Zemio,5.0314,25.1361,75.96,64,79,2.8,CF,2021-12-02 18:38:09,broken clouds
424,San Andres,12.5847,-81.7006,78.82,89,75,11.5,CO,2021-12-02 18:36:26,broken clouds
425,Richards Bay,-28.783,32.0377,73.45,87,100,6.73,ZA,2021-12-02 18:38:10,overcast clouds
426,Kruisfontein,-34.0033,24.7314,61.88,78,100,19.04,ZA,2021-12-02 18:38:10,overcast clouds
427,Bibiani,6.4635,-2.3194,78.89,63,24,3.02,GH,2021-12-02 18:38:11,few clouds
428,Manhattan,40.7834,-73.9662,58.95,67,1,5.75,US,2021-12-02 18:38:11,clear sky
429,Sangar,63.9242,127.4739,-34.22,95,96,9.42,RU,2021-12-02 18:33:15,overcast clouds
430,Hobyo,5.3505,48.5268,78.8,69,63,15.46,SO,2021-12-02 18:38:12,broken clouds
431,Srednekolymsk,67.45,153.6833,-17.91,98,100,18.97,RU,2021-12-02 18:38:12,light snow
432,Turayf,31.6725,38.6637,50.25,62,0,4.61,SA,2021-12-02 18:38:13,clear sky
433,Ayagoz,47.9714,80.4392,8.17,77,16,2.84,KZ,2021-12-02 18:38:13,few clouds
434,Krosno Odrzanskie,52.0549,15.0988,35.26,80,34,10.22,PL,2021-12-02 18:38:14,scattered clouds
435,Vestmanna,62.1564,-7.1664,34.72,93,90,18.41,FO,2021-12-02 18:38:14,moderate rain
436,Yahotyn,50.2798,31.7625,35.51,89,100,7.99,UA,2021-12-02 18:38:15,overcast clouds
437,Inirida,3.8653,-67.9239,77.38,85,100,0.38,CO,2021-12-02 18:38:15,overcast clouds
438,Tenali,16.2425,80.6398,70.34,85,100,4.0,IN,2021-12-02 18:38:16,overcast clouds
439,Ziyang,29.2497,117.8547,39.18,62,96,1.57,CN,2021-12-02 18:38:16,overcast clouds
440,Kaitangata,-46.2817,169.8464,55.62,97,100,1.7,NZ,2021-12-02 18:38:17,overcast clouds
441,Key Biscayne,25.6937,-80.1628,82.02,55,40,1.01,US,2021-12-02 18:38:17,scattered clouds
442,Chum Phae,16.5443,102.0992,60.64,72,98,1.23,TH,2021-12-02 18:38:17,overcast clouds
443,Beya,53.0533,90.9139,19.09,74,17,5.79,RU,2021-12-02 18:38:18,few clouds
444,Bendigo,-36.7667,144.2833,52.86,54,0,3.0,AU,2021-12-02 18:38:18,clear sky
445,Guerrero Negro,27.9769,-114.0611,72.14,53,0,8.63,MX,2021-12-02 18:38:19,clear sky
446,Northam,51.0333,-4.2167,43.61,71,99,6.4,GB,2021-12-02 18:38:19,overcast clouds
447,Menasha,44.2022,-88.4465,48.38,56,75,17.27,US,2021-12-02 18:38:20,broken clouds
448,Kodiak,57.79,-152.4072,17.11,53,1,16.11,US,2021-12-02 18:34:02,clear sky
449,Port Hardy,50.6996,-127.4199,42.76,87,75,0.0,CA,2021-12-02 18:38:20,light rain
450,Asau,46.4333,26.4,41.92,73,100,5.59,RO,2021-12-02 18:38:21,overcast clouds
451,Komsomolskiy,40.4272,71.7189,42.22,56,99,4.61,UZ,2021-12-02 18:38:21,overcast clouds
452,Urdoma,61.7533,48.5442,17.76,93,100,9.1,RU,2021-12-02 18:38:22,light snow
453,Los Llanos De Aridane,28.6585,-17.9182,63.12,77,40,1.01,ES,2021-12-02 18:38:22,scattered clouds
454,Mbala,-8.8402,31.3659,67.73,60,64,3.83,ZM,2021-12-02 18:39:23,broken clouds
455,Barsovo,61.1667,73.1667,32.13,98,100,11.56,RU,2021-12-02 18:39:23,light snow
456,Telma,52.6983,103.7097,27.61,95,88,1.92,RU,2021-12-02 18:39:23,overcast clouds
457,Kouango,4.9934,19.9619,80.04,64,100,2.59,CF,2021-12-02 18:39:24,overcast clouds
458,Kralendijk,12.15,-68.2667,85.98,70,75,17.27,BQ,2021-12-02 18:39:24,broken clouds
459,Taltal,-25.4,-70.4833,66.65,66,27,7.43,CL,2021-12-02 18:39:25,scattered clouds
460,Merauke,-8.4667,140.3333,78.22,87,98,2.68,ID,2021-12-02 18:39:25,overcast clouds
461,Ust-Barguzin,53.45,108.9833,18.34,89,87,3.49,RU,2021-12-02 18:39:26,overcast clouds
462,Ilhabela,-23.7781,-45.3581,72.32,86,95,4.88,BR,2021-12-02 18:39:26,overcast clouds
463,Altay,47.8667,88.1167,19.99,49,0,8.46,CN,2021-12-02 18:39:26,clear sky
464,Issa,53.8705,44.8578,27.68,64,100,14.2,RU,2021-12-02 18:39:27,overcast clouds
465,Maridi,4.9158,29.4742,79.63,47,100,1.25,SS,2021-12-02 18:39:27,overcast clouds
466,Manavalakurichi,8.1333,77.3,80.69,85,85,3.69,IN,2021-12-02 18:39:28,overcast clouds
467,Safaga,26.7292,33.9365,66.15,54,100,16.2,EG,2021-12-02 18:39:28,overcast clouds
468,Sioux City,42.5,-96.4003,57.99,39,1,4.0,US,2021-12-02 18:37:20,clear sky
469,Kirkwall,58.9848,-2.9587,37.45,87,40,6.91,GB,2021-12-02 18:39:29,scattered clouds
470,Santiago Del Estero,-27.7951,-64.2615,93.76,25,0,12.24,AR,2021-12-02 18:34:50,clear sky
471,Anito,12.4497,125.2886,77.86,84,99,14.03,PH,2021-12-02 18:39:29,overcast clouds
472,Zafarwal,32.3463,74.8999,60.35,34,37,2.51,PK,2021-12-02 18:39:30,scattered clouds
473,Sitka,57.0531,-135.33,31.89,86,90,10.36,US,2021-12-02 18:39:30,snow
474,Mildura,-34.2,142.15,55.36,67,12,8.05,AU,2021-12-02 18:38:22,few clouds
475,Akdagmadeni,39.6603,35.8836,32.47,53,1,3.94,TR,2021-12-02 18:39:31,clear sky
476,Sechura,-5.5569,-80.8222,79.25,57,100,13.8,PE,2021-12-02 18:39:31,overcast clouds
477,El Vigia,8.6219,-71.6506,83.55,76,89,2.66,VE,2021-12-02 18:39:32,overcast clouds
478,Iwade,34.25,135.3167,51.6,78,62,1.57,JP,2021-12-02 18:39:32,broken clouds
479,Inta,66.0317,60.1659,8.91,95,100,3.83,RU,2021-12-02 18:39:33,light snow
480,Staryy Nadym,65.6118,72.6842,6.49,96,98,8.95,RU,2021-12-02 18:39:33,overcast clouds
481,Ararangua,-28.9347,-49.4858,66.87,68,100,6.69,BR,2021-12-02 18:39:34,overcast clouds
482,Noumea,-22.2763,166.4572,81.0,99,92,9.31,NC,2021-12-02 18:39:34,light rain
483,Jalu,29.0331,21.5482,62.1,48,100,9.44,LY,2021-12-02 18:39:35,overcast clouds
484,Biltine,14.5333,20.9167,76.93,20,0,10.2,TD,2021-12-02 18:39:35,clear sky
485,Ovre Ardal,61.3167,7.8,14.88,98,73,1.95,NO,2021-12-02 18:39:35,broken clouds
486,Narsaq,60.9167,-46.05,12.79,90,42,1.79,GL,2021-12-02 18:39:36,scattered clouds
487,Sungaipenuh,-2.0833,101.3833,63.36,72,96,2.42,ID,2021-12-02 18:39:36,overcast clouds
488,Agirish,61.9247,63.0231,5.74,96,99,4.94,RU,2021-12-02 18:39:37,overcast clouds
489,Izhma,65.0083,53.9113,13.46,97,100,1.7,RU,2021-12-02 18:39:37,overcast clouds
